ds,location_index,spike_index,t0_index,n_bg_isolates_target,n_isolates_target_cusum,location,spike_name,t0,n_bg_isolates,n_bg_clusters,target_isolates_t0,total_isolates_t0,target_ratio_t0,spike_name_mut
major_test,0,139,792,146434.56,146485.58,Global,s5588,2022-02-23,3058374.2,7556,6620.143,18918.715,0.34992564,BA.2
major_test,0,139,793,153054.72,153105.72,Global,s5588,2022-02-24,3059461.0,7550,6442.857,18272.715,0.3525944,BA.2
major_test,0,139,794,159497.56,159548.58,Global,s5588,2022-02-25,3059625.2,7554,6249.857,16991.715,0.3678179,BA.2
major_test,0,139,795,165747.42,165798.44,Global,s5588,2022-02-26,3058564.2,7559,6092.7144,15980.143,0.38126785,BA.2
major_test,0,139,796,171840.14,171891.16,Global,s5588,2022-02-27,3056466.2,7551,6350.2856,15789.857,0.40217498,BA.2
major_test,0,139,797,178190.42,178241.44,Global,s5588,2022-02-28,3054231.5,7557,6855.4287,16134.286,0.42489818,BA.2
major_test,0,139,798,185045.86,185096.86,Global,s5588,2022-03-01,3052362.2,7562,7323.7144,16508.0,0.44364637,BA.2
major_test,0,139,799,192369.56,192420.58,Global,s5588,2022-03-02,3050918.2,7552,7779.0,16904.0,0.46018693,BA.2
major_test,0,139,800,200148.56,200199.58,Global,s5588,2022-03-03,3050851.8,7548,8427.286,17584.572,0.47924316,BA.2
major_test,0,139,801,208575.86,208626.86,Global,s5588,2022-03-04,3051832.2,7542,9437.143,18827.143,0.501252,BA.2
major_test,0,139,802,218013.0,218064.0,Global,s5588,2022-03-05,3054087.8,7539,9832.857,18996.715,0.5176083,BA.2
major_test,0,139,803,227845.86,227896.86,Global,s5588,2022-03-06,3056750.2,7531,10281.571,19288.857,0.53303164,BA.2
major_test,0,139,804,238127.42,238178.44,Global,s5588,2022-03-07,3059802.2,7534,10296.143,18928.715,0.54394305,BA.2
major_test,0,139,805,248423.56,248474.58,Global,s5588,2022-03-08,3062680.5,7537,10287.429,18650.428,0.5515921,BA.2
major_test,0,139,806,258711.0,258762.0,Global,s5588,2022-03-09,3065164.8,7525,10296.0,18412.285,0.5591919,BA.2
major_test,0,139,807,269007.0,269058.0,Global,s5588,2022-03-10,3066782.8,7517,10527.429,18635.715,0.56490606,BA.2
major_test,0,139,808,279534.44,279585.44,Global,s5588,2022-03-11,3069194.8,7517,10842.429,18671.572,0.5806918,BA.2
major_test,0,139,809,290376.84,290427.88,Global,s5588,2022-03-12,3072167.5,7514,11222.0,18970.715,0.5915433,BA.2
major_test,0,139,810,301598.84,301649.88,Global,s5588,2022-03-13,3075869.2,7505,11271.143,18817.285,0.59897816,BA.2
major_test,0,139,811,312870.0,312921.03,Global,s5588,2022-03-14,3079705.2,7502,11764.857,19403.143,0.6063377,BA.2
major_test,0,139,812,324634.84,324685.88,Global,s5588,2022-03-15,3084110.2,7502,11951.143,19546.572,0.61141884,BA.2
major_test,0,139,813,336586.0,336637.03,Global,s5588,2022-03-16,3088680.8,7491,12359.571,19985.857,0.6184159,BA.2
major_test,0,139,814,348945.56,348996.6,Global,s5588,2022-03-17,3093988.8,7471,11974.429,19429.857,0.6162901,BA.2
major_test,0,139,815,360920.0,360971.03,Global,s5588,2022-03-18,3098710.8,7465,11749.429,19025.143,0.61757374,BA.2
major_test,0,139,816,372669.44,372720.47,Global,s5588,2022-03-19,3103383.8,7468,11744.714,18968.857,0.6191577,BA.2
major_test,0,139,817,384414.16,384465.2,Global,s5588,2022-03-20,3108171.0,7454,11706.429,18769.428,0.6236966,BA.2
major_test,0,139,818,396120.56,396171.62,Global,s5588,2022-03-21,3112929.8,7454,11710.429,18617.857,0.62898904,BA.2
major_test,0,139,819,407831.0,407882.06,Global,s5588,2022-03-22,3117862.2,7453,11971.286,18775.715,0.63759416,BA.2
major_test,0,139,820,419802.28,419853.34,Global,s5588,2022-03-23,3123242.5,7452,11870.0,18635.285,0.63696367,BA.2
major_test,0,139,821,431672.28,431723.34,Global,s5588,2022-03-24,3128481.8,7445,12148.714,18859.0,0.64418656,BA.2
major_test,0,139,822,443821.0,443872.06,Global,s5588,2022-03-25,3134161.5,7443,13020.571,19774.0,0.65846926,BA.2
major_test,0,139,823,456841.56,456892.62,Global,s5588,2022-03-26,3140321.8,7445,12761.571,19290.572,0.66154444,BA.2
major_test,0,139,824,469603.16,469654.2,Global,s5588,2022-03-27,3145986.8,7445,12080.143,18424.0,0.6556743,BA.2
major_test,0,139,825,481683.28,481734.34,Global,s5588,2022-03-28,3150973.2,7442,11237.429,17304.572,0.6493907,BA.2
major_test,0,139,826,492920.72,492971.78,Global,s5588,2022-03-29,3154761.2,7443,10499.571,16433.428,0.6389155,BA.2
major_test,0,139,827,503420.28,503471.34,Global,s5588,2022-03-30,3157532.5,7438,9848.714,15532.714,0.63406265,BA.2
major_test,0,139,828,513269.0,513320.06,Global,s5588,2022-03-31,3159437.5,7429,9261.286,14742.286,0.62821233,BA.2
major_test,0,139,829,522530.28,522581.34,Global,s5588,2022-04-01,3160443.0,7422,7891.4287,13102.0,0.6023072,BA.2
major_test,0,139,830,530421.7,530472.75,Global,s5588,2022-04-02,3159987.0,7411,7531.0,12714.571,0.5923125,BA.2
major_test,0,139,831,537952.7,538003.75,Global,s5588,2022-04-03,3158939.8,7414,7643.857,12820.286,0.5962314,BA.2
major_test,0,139,832,545596.56,545647.6,Global,s5588,2022-04-04,3157982.0,7416,7886.857,13210.143,0.5970304,BA.2
major_test,0,139,833,553483.44,553534.5,Global,s5588,2022-04-05,3157291.2,7425,7943.2856,13292.286,0.5975861,BA.2
major_test,0,139,834,561426.7,561477.8,Global,s5588,2022-04-06,3156722.8,7429,7949.0,13277.571,0.59867877,BA.2
major_test,0,139,835,569375.56,569426.8,Global,s5588,2022-04-07,3156512.8,7431,7997.5713,13366.857,0.5983135,BA.2
major_test,0,139,836,577373.0,577424.4,Global,s5588,2022-04-08,3156494.8,7439,7921.5713,13287.714,0.59615755,BA.2
major_test,0,139,837,585294.44,585345.94,Global,s5588,2022-04-09,3156607.5,7446,7921.7144,13250.286,0.59785235,BA.2
major_test,0,139,838,593216.0,593267.6,Global,s5588,2022-04-10,3156890.5,7447,7830.143,13207.714,0.5928462,BA.2
major_test,0,139,839,601046.0,601097.75,Global,s5588,2022-04-11,3157032.5,7451,7617.2856,12839.571,0.59326637,BA.2
major_test,0,139,840,608663.1,608715.06,Global,s5588,2022-04-12,3156818.8,7455,7453.857,12523.429,0.59519297,BA.2
major_test,0,139,841,616116.9,616168.94,Global,s5588,2022-04-13,3156213.8,7453,7401.857,12500.286,0.592135,BA.2
major_test,0,139,842,623518.7,623570.8,Global,s5588,2022-04-14,3154978.0,7447,7180.7144,12198.286,0.58866584,BA.2
major_test,0,139,843,630699.44,630751.5,Global,s5588,2022-04-15,3153004.8,7440,6495.0,11137.714,0.5831538,BA.2
major_test,0,139,844,637194.44,637246.5,Global,s5588,2022-04-16,3149636.8,7435,6957.2856,11912.0,0.5840569,BA.2
major_test,0,139,845,644151.7,644203.8,Global,s5588,2022-04-17,3146699.0,7424,7037.143,12056.143,0.58369774,BA.2
major_test,0,139,846,651188.9,651240.94,Global,s5588,2022-04-18,3143522.5,7433,7107.143,12200.714,0.58251864,BA.2
major_test,0,139,847,658296.0,658348.06,Global,s5588,2022-04-19,3139956.5,7431,7266.2856,12498.714,0.58136266,BA.2
major_test,0,139,848,665562.3,665614.4,Global,s5588,2022-04-20,3136386.2,7436,7178.7144,12460.0,0.5761408,BA.2
major_test,0,139,849,672741.0,672793.06,Global,s5588,2022-04-21,3132611.5,7432,7232.143,12666.857,0.5709501,BA.2
major_test,0,139,850,679973.1,680025.2,Global,s5588,2022-04-22,3129044.8,7429,7597.857,13314.0,0.57066673,BA.2
major_test,0,139,851,687571.0,687623.06,Global,s5588,2022-04-23,3125737.2,7439,7009.0,12485.571,0.561368,BA.2
major_test,0,139,852,694580.0,694632.06,Global,s5588,2022-04-24,3121329.8,7450,6760.5713,12199.429,0.55417114,BA.2
major_test,0,139,853,701340.56,701392.6,Global,s5588,2022-04-25,3116714.2,7458,6495.2856,11925.286,0.544665,BA.2
major_test,0,139,854,707835.9,707887.94,Global,s5588,2022-04-26,3111943.8,7460,6160.4287,11551.429,0.53330445,BA.2
major_test,0,139,855,713996.3,714048.4,Global,s5588,2022-04-27,3106559.2,7457,6019.0,11367.429,0.5294953,BA.2
major_test,0,139,856,720015.3,720067.4,Global,s5588,2022-04-28,3101172.8,7460,5825.4287,11103.857,0.5246311,BA.2
major_test,0,139,857,725840.56,725892.8,Global,s5588,2022-04-29,3095306.8,7457,5536.2856,10782.714,0.51344085,BA.2
major_test,0,139,858,731376.7,731429.1,Global,s5588,2022-04-30,3088696.0,7469,5306.4287,10582.429,0.5014377,BA.2
major_test,0,139,859,736683.0,736735.56,Global,s5588,2022-05-01,3081576.5,7475,5102.5713,10397.143,0.4907667,BA.2
major_test,0,139,860,741785.44,741838.1,Global,s5588,2022-05-02,3073684.5,7484,5022.0,10454.0,0.48039028,BA.2
major_test,0,139,861,746807.3,746860.1,Global,s5588,2022-05-03,3065656.5,7485,5067.4287,10690.714,0.47400284,BA.2
major_test,0,139,862,751874.56,751927.56,Global,s5588,2022-05-04,3057715.8,7484,5013.857,10717.857,0.46780404,BA.2
major_test,0,139,863,756888.3,756941.44,Global,s5588,2022-05-05,3048648.8,7483,5002.5713,10759.429,0.46494767,BA.2
major_test,0,139,864,761890.9,761944.0,Global,s5588,2022-05-06,3039266.8,7493,5001.2856,11139.571,0.44896573,BA.2
major_test,0,139,865,766892.1,766945.3,Global,s5588,2022-05-07,3030008.0,7509,4939.2856,11273.714,0.4381241,BA.2
major_test,0,139,866,771831.44,771884.6,Global,s5588,2022-05-08,3020983.2,7513,4921.7144,11434.143,0.4304402,BA.2
major_test,0,139,867,776753.1,776806.3,Global,s5588,2022-05-09,3012173.2,7517,4849.0,11536.714,0.42031032,BA.2
major_test,0,139,868,781602.1,781655.3,Global,s5588,2022-05-10,3003262.5,7526,4714.0,11489.143,0.4103004,BA.2
major_test,0,139,869,786316.1,786369.3,Global,s5588,2022-05-11,2994486.8,7524,4652.2856,11548.714,0.40284014,BA.2
major_test,0,139,870,790962.7,791021.6,Global,s5588,2022-05-12,2985965.5,7526,4598.857,11599.286,0.39647758,BA.2
major_test,0,139,871,795555.9,795620.5,Global,s5588,2022-05-13,2977408.8,7520,4338.857,11358.571,0.3819897,BA.2
major_test,0,139,872,799888.9,799959.4,Global,s5588,2022-05-14,2968780.5,7527,4180.4287,11270.714,0.37091073,BA.2
major_test,0,139,873,804063.44,804139.8,Global,s5588,2022-05-15,2959995.0,7539,4077.7144,11226.0,0.3632384,BA.2
major_test,0,139,874,808135.3,808217.5,Global,s5588,2022-05-16,2951366.2,7558,3924.4285,11018.571,0.3561649,BA.2
major_test,0,139,875,812053.9,812141.94,Global,s5588,2022-05-17,2942479.0,7571,3799.2856,10890.571,0.34886009,BA.2
major_test,0,139,876,815847.3,815941.25,Global,s5588,2022-05-18,2933188.2,7575,3696.1428,10808.857,0.341955,BA.2
major_test,0,139,877,819543.3,819637.4,Global,s5588,2022-05-19,2923555.0,7571,3598.2856,10842.429,0.33187082,BA.2
major_test,0,139,878,823141.44,823235.7,Global,s5588,2022-05-20,2914259.2,7571,3371.5715,10724.857,0.31436983,BA.2
major_test,0,139,879,826512.9,826607.25,Global,s5588,2022-05-21,2905176.5,7589,3293.5715,10816.571,0.30449313,BA.2
major_test,0,139,880,829806.3,829900.8,Global,s5588,2022-05-22,2896983.2,7602,3169.7144,10860.857,0.29184753,BA.2
major_test,0,139,881,832975.9,833070.5,Global,s5588,2022-05-23,2888614.5,7626,3032.4285,10736.0,0.28245422,BA.2
major_test,0,139,882,836008.0,836102.94,Global,s5588,2022-05-24,2880412.2,7633,2939.0,10804.0,0.27202886,BA.2
major_test,0,139,883,838946.7,839041.94,Global,s5588,2022-05-25,2872106.8,7631,2891.1428,10767.0,0.2685189,BA.2
major_test,0,139,884,841837.56,841933.06,Global,s5588,2022-05-26,2862806.2,7631,2815.7144,10711.286,0.2628736,BA.2
major_test,0,139,885,844652.9,844748.75,Global,s5588,2022-05-27,2852686.2,7635,2589.8572,10102.571,0.25635624,BA.2
major_test,0,139,886,847242.1,847338.6,Global,s5588,2022-05-28,2841347.8,7667,2491.5715,10389.143,0.23982456,BA.2
major_test,0,139,887,849732.9,849830.2,Global,s5588,2022-05-29,2829138.8,7687,2398.1428,10447.0,0.22955325,BA.2
major_test,0,139,888,852130.0,852228.3,Global,s5588,2022-05-30,2816784.2,7700,2384.0,10791.857,0.22090729,BA.2
major_test,0,139,889,854513.1,854612.3,Global,s5588,2022-05-31,2804244.5,7712,2287.5715,10794.857,0.21191308,BA.2
major_test,0,139,890,856799.56,856899.9,Global,s5588,2022-06-01,2791644.0,7705,2220.8572,10850.429,0.2046792,BA.2
major_test,0,139,891,859019.1,859120.75,Global,s5588,2022-06-02,2779242.0,7699,2190.4285,10860.857,0.20168099,BA.2
major_test,0,139,892,861208.0,861311.2,Global,s5588,2022-06-03,2767040.5,7692,2015.5714,11105.143,0.18149893,BA.2
major_test,0,139,893,863222.1,863326.75,Global,s5588,2022-06-04,2755353.8,7698,2013.2858,11466.286,0.17558308,BA.2
major_test,0,139,894,865233.9,865340.06,Global,s5588,2022-06-05,2744408.8,7727,1935.2858,11585.143,0.16704893,BA.2
major_test,0,139,895,867167.3,867275.4,Global,s5588,2022-06-06,2733990.5,7758,1849.7142,11693.714,0.15818022,BA.2
major_test,0,139,896,869014.9,869125.06,Global,s5588,2022-06-07,2724212.2,7753,1788.7142,11850.714,0.15093726,BA.2
major_test,0,139,897,870801.3,870913.75,Global,s5588,2022-06-08,2715222.5,7736,1752.1428,11923.143,0.1469531,BA.2
major_test,0,139,898,872550.3,872665.9,Global,s5588,2022-06-09,2707752.2,7717,1696.1428,11987.0,0.14149852,BA.2
major_test,0,139,899,874242.44,874362.0,Global,s5588,2022-06-10,2700874.5,7692,1642.4286,12585.571,0.13050091,BA.2
major_test,0,139,900,875879.56,876004.44,Global,s5588,2022-06-11,2695050.8,7688,1412.7142,11961.286,0.11810722,BA.2
major_test,0,139,901,877285.7,877417.1,Global,s5588,2022-06-12,2688994.5,7669,1324.2858,12023.857,0.11013818,BA.2
major_test,0,139,902,878602.1,878741.44,Global,s5588,2022-06-13,2683366.5,7655,1236.4286,11869.143,0.104171686,BA.2
major_test,0,139,903,879828.44,879977.9,Global,s5588,2022-06-14,2677887.8,7634,1155.1428,11793.857,0.097944446,BA.2
major_test,0,139,904,880969.1,881133.0,Global,s5588,2022-06-15,2672705.8,7584,1121.1428,11769.714,0.09525659,BA.2
major_test,0,139,905,882066.7,882254.1,Global,s5588,2022-06-16,2667903.8,7515,1070.4286,11601.286,0.092268094,BA.2
major_test,0,139,906,883105.7,883324.56,Global,s5588,2022-06-17,2663458.8,7445,972.7143,11636.429,0.08359217,BA.2
major_test,0,139,907,884035.1,884297.25,Global,s5588,2022-06-18,2659234.0,7409,920.8571,12004.571,0.07670887,BA.2
major_test,0,139,908,884906.1,885218.1,Global,s5588,2022-06-19,2655613.2,7350,864.2857,12206.429,0.07080578,BA.2
major_test,0,139,909,885713.56,886082.44,Global,s5588,2022-06-20,2653187.0,7307,832.2857,12532.286,0.066411324,BA.2
major_test,0,139,910,886483.0,886914.75,Global,s5588,2022-06-21,2651901.8,7265,785.8571,12650.286,0.062121686,BA.2
major_test,0,139,911,887190.7,887700.6,Global,s5588,2022-06-22,2650566.2,7149,747.1429,12697.286,0.058842722,BA.2
major_test,0,139,912,887816.1,888447.75,Global,s5588,2022-06-23,2649138.5,7056,729.7143,12952.429,0.056338027,BA.2
major_test,0,139,913,888379.56,889177.44,Global,s5588,2022-06-24,2647910.2,6955,679.7143,13475.429,0.050441016,BA.2
major_test,0,139,914,888851.56,889857.1,Global,s5588,2022-06-25,2647134.8,6893,635.7143,13457.286,0.04723941,BA.2
major_test,0,139,915,889252.3,890492.8,Global,s5588,2022-06-26,2646166.0,6863,576.8571,13416.0,0.0429977,BA.2
major_test,0,139,916,889575.9,891069.7,Global,s5588,2022-06-27,2645023.5,6853,542.0,13551.0,0.03999705,BA.2
major_test,0,139,917,889842.7,891611.7,Global,s5588,2022-06-28,2643860.8,6789,526.8571,13843.286,0.038058676,BA.2
major_test,0,139,918,890015.1,892138.56,Global,s5588,2022-06-29,2642803.8,6660,518.1429,14102.571,0.036741022,BA.2
major_test,0,139,919,890139.0,892656.7,Global,s5588,2022-06-30,2641903.0,6565,499.2857,14195.714,0.03517158,BA.2
major_test,0,139,920,890245.0,893156.0,Global,s5588,2022-07-01,2640611.2,6469,468.2857,13559.286,0.03453616,BA.2
major_test,0,139,921,890309.9,893624.3,Global,s5588,2022-07-02,2638549.5,6348,452.7143,14386.0,0.031469088,BA.2
major_test,0,139,922,890338.1,894077.0,Global,s5588,2022-07-03,2636975.5,6283,437.85715,14717.429,0.029750926,BA.2
major_test,0,139,923,890282.0,894514.9,Global,s5588,2022-07-04,2634591.5,6231,425.14285,14816.286,0.028694293,BA.2
major_test,0,139,924,890184.56,894940.0,Global,s5588,2022-07-05,2631342.0,6173,404.14285,14970.571,0.02699582,BA.2
major_test,0,139,925,890115.44,895344.1,Global,s5588,2022-07-06,2628175.8,6053,388.14285,15021.0,0.025840014,BA.2
major_test,0,139,926,889997.56,895732.25,Global,s5588,2022-07-07,2624343.2,5934,379.0,15116.286,0.025072295,BA.2
major_test,0,139,927,889809.3,896111.25,Global,s5588,2022-07-08,2619938.2,5823,349.42856,16017.714,0.021815132,BA.2
major_test,0,139,928,889541.56,896460.7,Global,s5588,2022-07-09,2615915.2,5754,324.0,15443.571,0.020979604,BA.2
major_test,0,139,929,889150.9,896784.7,Global,s5588,2022-07-10,2610690.5,5677,295.0,15214.286,0.01938967,BA.2
major_test,0,139,930,888679.9,897079.7,Global,s5588,2022-07-11,2604483.2,5634,283.0,15119.286,0.018717814,BA.2
major_test,0,139,931,888106.44,897362.7,Global,s5588,2022-07-12,2597848.2,5581,257.85715,15039.714,0.017145084,BA.2
major_test,0,139,932,887428.7,897620.56,Global,s5588,2022-07-13,2590914.8,5472,241.0,15108.0,0.015951814,BA.2
major_test,0,139,933,886620.9,897861.56,Global,s5588,2022-07-14,2583735.2,5397,231.71428,15126.286,0.01531865,BA.2
major_test,0,139,934,885687.0,898093.25,Global,s5588,2022-07-15,2576256.8,5325,194.57143,14649.143,0.013282103,BA.2
major_test,0,139,935,884606.7,898287.8,Global,s5588,2022-07-16,2567666.8,5256,187.28572,14965.0,0.012514916,BA.2
major_test,0,139,936,883444.44,898475.1,Global,s5588,2022-07-17,2559365.8,5215,174.0,14809.429,0.011749271,BA.2
major_test,0,139,937,882165.0,898649.1,Global,s5588,2022-07-18,2550730.2,5185,148.0,14681.571,0.010080664,BA.2
major_test,0,139,938,880806.7,898797.1,Global,s5588,2022-07-19,2541852.8,5162,132.28572,14530.571,0.0091039585,BA.2
major_test,0,139,939,879344.56,898929.44,Global,s5588,2022-07-20,2532692.5,5076,121.42857,14235.429,0.008530025,BA.2
major_test,0,139,940,877732.0,899050.9,Global,s5588,2022-07-21,2523243.2,4999,117.28571,14076.429,0.008332064,BA.2
major_test,0,139,941,876021.56,899168.2,Global,s5588,2022-07-22,2514085.8,4970,115.71429,13860.143,0.008348708,BA.2
major_test,0,139,942,874267.1,899283.9,Global,s5588,2022-07-23,2505438.5,4930,93.85714,13079.857,0.0071757007,BA.2
major_test,0,139,943,872450.0,899377.75,Global,s5588,2022-07-24,2496523.2,4888,83.71429,12753.857,0.0065638404,BA.2
major_test,0,139,944,870643.0,899461.44,Global,s5588,2022-07-25,2488147.0,4883,72.14286,12469.286,0.005785645,BA.2
major_test,0,139,945,868757.9,899533.56,Global,s5588,2022-07-26,2479675.8,4869,64.0,12175.571,0.005256427,BA.2
major_test,0,139,946,866733.7,899597.56,Global,s5588,2022-07-27,2470687.0,4807,62.285713,12163.857,0.005120556,BA.2
major_test,0,139,947,864561.56,899659.9,Global,s5588,2022-07-28,2461768.0,4769,58.0,12062.429,0.004808319,BA.2
major_test,0,139,948,862360.9,899717.9,Global,s5588,2022-07-29,2453471.8,4745,49.714287,11956.143,0.004158054,BA.2
major_test,0,139,949,859998.3,899767.56,Global,s5588,2022-07-30,2444871.8,4731,43.857143,11925.0,0.003677748,BA.2
major_test,0,139,950,857437.7,899811.44,Global,s5588,2022-07-31,2435802.8,4717,40.142857,11785.571,0.0034061018,BA.2
major_test,0,139,951,854687.56,899851.56,Global,s5588,2022-08-01,2426410.8,4715,35.285713,11637.714,0.0030320142,BA.2
major_test,0,139,952,851722.0,899886.9,Global,s5588,2022-08-02,2416612.5,4712,34.285713,11478.143,0.0029870437,BA.2
major_test,0,139,953,848660.1,899921.2,Global,s5588,2022-08-03,2406640.2,4684,31.571428,11206.857,0.0028171528,BA.2
major_test,0,139,954,845492.56,899952.75,Global,s5588,2022-08-04,2396619.8,4653,29.857143,10993.857,0.0027158023,BA.2
major_test,0,139,955,842052.1,899982.6,Global,s5588,2022-08-05,2385971.8,4634,26.857143,10515.286,0.002554105,BA.2
major_test,0,139,956,838556.56,900009.5,Global,s5588,2022-08-06,2375370.5,4623,24.714285,10175.714,0.002428752,BA.2
major_test,0,139,957,834994.3,900034.2,Global,s5588,2022-08-07,2364934.2,4610,22.428572,10055.429,0.0022304938,BA.2
major_test,0,139,958,831327.56,900056.6,Global,s5588,2022-08-08,2354505.5,4598,20.428572,9902.571,0.0020629563,BA.2
major_test,0,139,959,827571.7,900077.06,Global,s5588,2022-08-09,2344046.5,4593,17.285715,9868.571,0.0017515925,BA.2
major_test,0,139,960,823673.56,900094.4,Global,s5588,2022-08-10,2333806.2,4577,16.0,9938.0,0.0016099819,BA.2
major_test,0,139,961,819399.9,900110.4,Global,s5588,2022-08-11,2323521.8,4560,15.714286,9986.857,0.0015734966,BA.2
major_test,0,139,962,814801.56,900126.06,Global,s5588,2022-08-12,2313079.0,4549,15.0,9771.143,0.0015351326,BA.2
major_test,0,139,963,809838.44,900141.06,Global,s5588,2022-08-13,2302279.8,4548,13.428572,10045.857,0.0013367273,BA.2
major_test,0,139,964,804582.3,900154.5,Global,s5588,2022-08-14,2291557.2,4544,14.857142,10035.429,0.0014804691,BA.2
major_test,0,139,965,799014.56,900169.4,Global,s5588,2022-08-15,2280657.2,4542,14.428572,10090.571,0.0014299063,BA.2
major_test,0,139,966,793215.7,900183.8,Global,s5588,2022-08-16,2269800.5,4540,14.428572,10029.0,0.001438685,BA.2
major_test,0,139,967,787253.9,900198.25,Global,s5588,2022-08-17,2258950.2,4527,13.857142,9942.429,0.0013937382,BA.2
major_test,0,139,968,780813.7,900212.1,Global,s5588,2022-08-18,2247916.5,4524,13.142858,9910.286,0.0013261834,BA.2
major_test,0,139,969,774148.3,900225.25,Global,s5588,2022-08-19,2237044.5,4514,11.857142,10112.857,0.0011724819,BA.2
major_test,0,139,970,767307.3,900237.1,Global,s5588,2022-08-20,2226528.2,4516,11.142858,9813.286,0.0011354869,BA.2
major_test,0,139,971,760523.3,900248.25,Global,s5588,2022-08-21,2216494.5,4516,8.857142,9584.571,0.0009241042,BA.2
major_test,0,139,972,753771.3,900257.1,Global,s5588,2022-08-22,2206949.5,4512,8.0,9379.0,0.0008529694,BA.2
major_test,0,139,973,747159.1,900265.1,Global,s5588,2022-08-23,2197879.5,4519,7.0,9330.714,0.00075021054,BA.2
major_test,0,139,974,740723.3,900272.1,Global,s5588,2022-08-24,2189387.5,4504,6.857143,9415.714,0.00072826585,BA.2
major_test,0,139,975,734480.3,900279.0,Global,s5588,2022-08-25,2182146.5,4494,7.714286,9403.286,0.0008203819,BA.2
major_test,0,139,976,728395.3,900286.7,Global,s5588,2022-08-26,2175834.2,4485,6.714286,9264.857,0.0007247047,BA.2
major_test,0,139,977,722051.7,900293.4,Global,s5588,2022-08-27,2169525.5,4488,5.857143,9079.286,0.0006451105,BA.2
major_test,0,139,978,715202.1,900299.25,Global,s5588,2022-08-28,2162688.8,4488,6.0,8980.429,0.0006681195,BA.2
major_test,0,139,979,707884.44,900305.25,Global,s5588,2022-08-29,2155387.2,4486,5.428571,8937.143,0.00060741685,BA.2
major_test,0,139,980,700110.9,900310.7,Global,s5588,2022-08-30,2147640.0,4484,5.142857,8706.714,0.00059067714,BA.2
major_test,0,139,981,691688.7,900315.8,Global,s5588,2022-08-31,2138993.0,4481,4.857143,8558.714,0.0005675085,BA.2
